"category","effect_primary","effect_categories","id","name","details","effect_sources","attribute_effects","passive_ids","passive_triggers","duration","duration_label","type","estimate","estimate_label","group","control_type","flags","immune_abilities","has_anti_need","has_fake_need","buff_tag","icon"
"active","resource","resource; mobility","21000245","Tăng cường hồi phục sức bền","Tăng 50% sức bền hồi phục tự nhiên.","field:change_resource_recover_speed","","","","120.0","120.0","1","1","buff","21000244","","show=0","","1","","","buff_doujiu_xingjiu"
"active","resource","resource; mobility","240000000","Nhẹ nhàng","Tăng tốc độ di chuyển 50%","field:buff_add_resource; field:change_spd_rate; field:quick_run_cost_change; field:self_resource_cost_change; field:skill_resource_cost_change","","","","12.0","12.0","1","1","buff","1","0","show=0","","1","1","","ss_buff_xuruo"
"active","resource","resource; mobility","240000014","Nhẹ nhàng","Tăng tốc độ di chuyển 50%","field:change_spd_rate; field:quick_run_cost_change; field:skill_resource_cost_change","","","","12.0","12.0","1","1","buff","1","0","show=0","","","","","ss_buff_xuruo"
"active","resource","resource; mobility; attribute","1002047","Say rượu","Vào trạng thái say rượu, giảm50% chính xác","attr:ACR_PROB_RATE; field:change_spd_rate; field:resource_custom_resume","ACR_PROB_RATE","","","15.0","15.0","1","1","buff","","","show=0","","1","1","","buff_72_zuiyi"
"active","resource","resource; utility","1058012","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","1058013","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","1058014","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","1058015","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","1058016","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","1058017","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","1058018","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","1058019","Thay thế","","field:buff_run_al; field:buff_run_al_kongfu; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","","","1","1","",""
"active","resource","resource; utility","21000312","Dọn sạch khí huyết và kích hoạt al","","field:buff_add_resource; field:buff_run_al","","","","5.0","5.0","1","1","buff","","","show=1","","1","1","",""
"active","resource","resource; utility","21000314","Dọn sạch khí huyết và kích hoạt al","","field:buff_add_resource; field:buff_run_al","","","","5.0","5.0","1","1","buff","","","show=1","","1","1","",""
"active","resource","resource; utility","21000316","Dọn sạch Khí huyết và kích hoạt al","","field:buff_add_resource; field:buff_run_al","","","","5.0","5.0","1","1","buff","","","show=1","","1","1","",""
"active","resource","resource; utility","21000319","Dọn sạch Khí huyết và kích hoạt al","","field:buff_add_resource; field:buff_run_al","","","","5.0","5.0","1","1","buff","","","show=1","","1","1","",""
"active","resource","resource; utility","1058011911","","","field:buff_run_al; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","show=1","","1","1","",""
"active","resource","resource; utility","1058011912","","","field:buff_run_al; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","show=1","","1","1","",""
"active","resource","resource; utility","1058011913","","","field:buff_run_al; field:resource_auto_consume","","","","100.0","100.0","1","1","buff","","0","show=1","","1","1","",""
"control","resource","resource; control; mobility","1053006","","","field:buff_control_type; field:buff_resource_max; field:change_resource_recover_speed; field:change_spd_rate","","","","120.0","120.0","1","1","buff","","1","control=1","","1","","",""
"control","resource","resource; control; mobility","1053007","","","field:buff_control_type; field:buff_resource_max; field:change_resource_recover_speed; field:change_spd_rate","","","","120.0","120.0","1","1","buff","","1","control=1","","1","","",""
"debuff","resource","resource","10001","","","field:buff_add_resource","","","","2.0","2.0","1","2","debuff","","0","show=1","","1","1","",""
"debuff","resource","resource","10010","","","field:buff_add_resource","","","","2.0","2.0","1","2","debuff","","0","show=1","","1","1","",""
"debuff","resource","resource","20007","Ngục nước","Không chịu nổi tra tấn, cần cứu viện gấp!","field:buff_add_resource","","","","240.0","240.0","1","2","debuff","","0","","","1","1","","ss_buff_yunxuan.png"
"debuff","resource","resource","20012","Săn bắn","Bạn đã bị theo dõi!","field:resource_auto_consume","","","","3.0","3.0","1","2","debuff","","0","show=0","","","1","","disease_strong_icon.png"
"debuff","resource","resource","20018","Mất máu","Khí huyết đang dần mất đi.","field:buff_add_resource","","","","8.0","8.0","1","2","debuff","","0","show=1","","1","1","","ss_buff_liuxue.png"
"debuff","resource","resource","20037","Thuốc trị toàn thân","Thử là mất mạng.","field:buff_add_resource","","","","3.0","3.0","1","2","debuff","","0","show=0","","1","1","","buff_sanqi.png"
"debuff","resource","resource","30327","trúng độc","Do Hồ Quang Nguyên Độc Thủy xâm nhập vào thể, khí huyết dần mất đi cho đến khi trọng thương, rời khỏi phạm vi độc thủy sẽ hồi phục.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=0","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","30330","Bỏng lạnh","Do bỏng lạnh gây ra, khí huyết dần mất đi cho đến khi trọng thương, rời khỏi phạm vi lạnh giá hoặc tìm lửa trại để sưởi ấm sẽ hồi phục.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=0","","1","1","","ss_buff_qijie"
"debuff","resource","resource","30350","trúng độc","Do Liên Bách Mục Huyễn Ca gây ra, Khí huyết dần dần mất đi cho đến khi Trọng Thương, rời khỏi phạm vi khí Độc của Bách Mục Liên sẽ hồi phục.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=0","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","30351","Độc ong","Do Nọc độc từ kim độc của ong mật thẩm thấu vào Thể, gây tổn thương liên tục trong thời gian ngắn.","field:buff_add_resource","","","","10.0","10.0","2","2","debuff","","0","show=0","","1","1","","ss_buff_zhongdu"
"debuff","resource","resource","30353","Độc ong","Do Nọc độc từ kim độc của ong mật thẩm thấu vào Thể, gây tổn thương liên tục trong thời gian ngắn.","field:buff_add_resource","","","","10.0","10.0","2","2","debuff","","0","show=0","","1","1","","ss_buff_zhongdu"
"debuff","resource","resource","30355","Khí chém lưỡi","Tiểu Thập Thất tích lũy Sự sắc bén từ việc Tạo ra binh giáp trong nhiều năm, khi đầy sẽ gây nổ Thể dẫn đến tử vong.","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","0","show=1; client_display=1","","1","1","","buff_xf_bd_3_05"
"debuff","resource","resource","30408","Bom hẹn giờ","Sau khi đếm ngược 8 giây, nhận sát thương bằng 15% sinh lực tối đa","field:buff_add_resource","","","","8.1","8.1","1","2","debuff","","0","show=0","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","70193","Độc trường sinh","Bị trúng Độc của cổ trùng, liên tục mất máu","field:buff_add_resource","","","","600.0","600.0","1","2","debuff","","0","","","1","1","","ss_buff_xuruo.png"
"debuff","resource","resource","77007","Chết đuối","Chết đuối khi lặn, liên tục mất Sinh lực","field:buff_add_resource","","","","999.0","999.0","1","2","debuff","","","show=0","","1","1","","buff_120_nishui"
"debuff","resource","resource","77008","trúng độc","Cơ thể nhiễm Độc nặng, liên tục mất Sinh lực","field:buff_add_resource","","","","999.0","999.0","1","2","debuff","","","show=0","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","77012","Cháy","Cơ thể đang cháy, liên tục mất Sinh lực","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","","show=0","","1","1","","buff_120_nishui"
"debuff","resource","resource","77043","Máu ảo","","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","0","show=1; client_display=1","","1","1","",""
"debuff","resource","resource","77046","Cháy","","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao"
"debuff","resource","resource","77057","Cháy","Trên người bị cháy, liên tục mất sinh lực","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","","show=0","","1","1","","buff_120_nishui"
"debuff","resource","resource","77058","Cháy","Trên người bị cháy, liên tục mất sinh lực","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","","show=0","","1","1","","buff_120_nishui"
"debuff","resource","resource","77069","Chảy máu","","field:buff_add_resource","","","","3.0","3.0","1","2","debuff","","","show=0","","1","1","","buff_fight_flower"
"debuff","resource","resource","77086","Xử quyết","Cơ thể bị cháy, liên tục mất sinh lực","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","","show=0","","1","1","","buff_120_nishui"
"debuff","resource","resource","98633","Liên tục nhập hồn","","field:buff_add_resource","","","","40.0","40.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","98704","Nhập hồn liên tục","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","98732","Giảm hồi phục","Hiệu quả hồi phục toàn bộ giảm 60%.","field:change_resource_by_stuff","","","","5.0","5.0","1","2","debuff","","0","show=0","","1","1","","ss_buff_yuxue"
"debuff","resource","resource","98761","Đứt gân","Đoạn Cân Sai Cốt, không thể sử dụng khinh công trong một khoảng thời gian.","field:skill_resource_cost_change","","","","7.0","7.0","1","2","debuff","","0","show=0","","","","","buff_fight_tichen"
"debuff","resource","resource","102008","Kiểm tra buff","Giới hạn Năng lượng giảm 50%","field:buff_resource_max","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","buff_zengxiao.png"
"debuff","resource","resource","102014","Kiểm tra buff","Tấn công khi chặt cây, khai thác mỏ giảm 50%","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","buff_zengxiao.png"
"debuff","resource","resource","102099","Cá nóc Độc mạnh","Toàn thân tê liệt, ý thức đang rời khỏi cơ thể.","field:buff_add_resource","","","","20.0","20.0","2","2","debuff","","0","","","1","1","","cz_buff_shenzhi.png"
"debuff","resource","resource","102140","Ho","Bị nhiễm bệnh phổi trong khu vực độc hại. Sức mạnh tấn công khi đốn gỗ/khai thác giảm 10%, sau khi thực hiện 20 lần hành động sẽ bị kiểm soát mạnh và phát động hành động ho tại chỗ.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_zhangfu.png"
"debuff","resource","resource","102141","Đờm dãi","Bị nhiễm bệnh phổi trong khu vực độc hại. Sức mạnh tấn công khi đốn gỗ/khai thác giảm 20%, sau khi thực hiện 10 lần hành động sẽ bị kiểm soát mạnh và phát động hành động ho tại chỗ.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_zhangfu.png"
"debuff","resource","resource","102142","Phù phổi","Bị nhiễm bệnh phổi trong khu vực độc hại. Sức mạnh tấn công khi đốn gỗ/khai thác giảm 50%, sau khi thực hiện 5 lần hành động sẽ bị kiểm soát mạnh và phát động hành động ho tại chỗ.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_zhangfu.png"
"debuff","resource","resource","102143","Bệnh lao","Bị nhiễm bệnh phổi trong khu vực độc hại. Sức mạnh tấn công khi đốn gỗ/khai thác giảm 80%, sau khi thực hiện 5 lần hành động sẽ bị kiểm soát mạnh và phát động hành động ho tại chỗ.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_zhangfu.png"
"debuff","resource","resource","102220","Nhiễm độc khí","Khu vực độc khí có thể gây bệnh này, #R tiêu hao năng lượng tăng 100%#E.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_jinruo.png"
"debuff","resource","resource","102221","Khí độc mận","Khu vực độc khí có thể gây bệnh này, #R tiêu hao năng lượng tăng 200%#E.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_jinruo.png"
"debuff","resource","resource","102222","Chướng Cư","Khu vực độc khí có thể gây bệnh này, #R tiêu hao năng lượng tăng 300%#E.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_jinruo.png"
"debuff","resource","resource","102223","Sốt rét độc","Khu vực độc khí có thể gây bệnh này, #R tiêu hao năng lượng tăng 500%#E.","field:change_resource_cost","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","cz_buff_jinruo.png"
"debuff","resource","resource","102377","Đói khát · Hai tầng","Giới hạn Hơi thở giảm 10%.","field:buff_resource_max","","","","-1.0","infinite","2","2","debuff","","0","","","","1","","buff_zengxiao.png"
"debuff","resource","resource","102382","Độc hoa thấm vào tủy","Độc từ Hoa đã thấm sâu vào xương tủy.","field:buff_add_resource","","","","20.0","20.0","2","2","debuff","","0","","","1","1","","cz_buff_shenzhi.png"
"debuff","resource","resource","103050","Độc cực mạnh","Khi độc tính tích lũy đầy, sẽ liên tục chịu sát thương khí huyết.","field:buff_add_resource","","","","20.0","20.0","1","2","debuff","","","","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","103054","Hạ Gục Nhanh","","field:buff_add_resource","","","","3.0","3.0","1","2","debuff","","","","","1","1","",""
"debuff","resource","resource","103059","100% sát thương Chân khí","","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","200091","Phòng thủ phản công","Giới hạn sức bền giảm 50%.","field:self_resource_cost_change","","","","8.0","8.0","1","2","debuff","","","show=0","","","","","buff_fight_si_decline"
"debuff","resource","resource","200149","","","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","0","show=1","","1","1","",""
"debuff","resource","resource","200151","","","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","0","show=1","","1","1","",""
"debuff","resource","resource","200166","","","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","0","show=1","","1","1","",""
"debuff","resource","resource","310001","Nóng bức","Nhiệt độ cơ thể tăng do thời tiết nóng","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","","show=0","","1","1","","buff_sanqi.png"
"debuff","resource","resource","310003","Đốt cháy","Cơ thể bị cháy, liên tục mất sinh lực","field:buff_add_resource","","","","5.2","5.2","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao.png"
"debuff","resource","resource","310004","Thiếu oxy","Thiếu oxy, đang bị ngạt thở","field:buff_add_resource","","","","60.0","60.0","1","2","debuff","","","show=0","","1","1","","buff_qijie.png"
"debuff","resource","resource","310113","Đốt cháy","Cơ thể bị cháy, liên tục mất sinh lực.","field:buff_add_resource","","","","5.2","5.2","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao.png"
"debuff","resource","resource","310212","Chống nóng và chưa nóng","","field:buff_add_resource","","","","35.0","35.0","1","2","debuff","","0","","","1","1","",""
"debuff","resource","resource","370002","Bỏng","Trên người đang cháy, liên tục mất sinh lực","field:buff_add_resource","","","","5.2","5.2","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao.png"
"debuff","resource","resource","370003","Bụi độc","Độc cực mạnh từ bên ngoài xâm nhập vào cơ thể","field:buff_add_resource","","","","5.2","5.2","1","2","debuff","","","show=0","","1","1","","buff_xixue.png"
"debuff","resource","resource","380001","Bỏng","Cơ thể bị cháy, liên tục mất Sinh lực","field:buff_add_resource","","","","1000.0","1000.0","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao.png"
"debuff","resource","resource","380002","Bỏng","Cơ thể bị cháy, liên tục mất Sinh lực","field:buff_add_resource","","","","1000.0","1000.0","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao.png"
"debuff","resource","resource","380005","trúng độc","Cơ thể bị nhiễm Độc mạnh, liên tục mất Sinh lực","field:buff_add_resource","","","","4.0","4.0","1","2","debuff","","","show=0","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","380008","Bẫy","","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","","","","1","1","",""
"debuff","resource","resource","380009","Bẫy","","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","","","","1","1","",""
"debuff","resource","resource","380015","Khó chịu dạ dày","Đau bụng, xì hơi liên tục.","field:buff_add_resource","","","","20.0","20.0","1","2","debuff","","","show=0","","1","1","","ss_buff_qijie.png"
"debuff","resource","resource","380034","Rào chắn độc","Độc kịch từ trời xâm nhập vào Thể","field:buff_add_resource","","","","9999.0","9999.0","1","2","debuff","","","show=1; client_display=2","","1","1","","buff_xixue.png"
"debuff","resource","resource","380035","Rào chắn độc","Độc kịch từ trời xâm nhập vào Thể","field:buff_add_resource","","","","9999.0","9999.0","1","2","debuff","","","show=1; client_display=2","","1","1","","buff_xixue.png"
"debuff","resource","resource","380036","Rào chắn độc","Độc kịch từ trời xâm nhập vào Thể","field:buff_add_resource","","","","9999.0","9999.0","1","2","debuff","","","show=1; client_display=2","","1","1","","buff_xixue.png"
"debuff","resource","resource","380037","Rào chắn độc","Độc kịch từ trời xâm nhập vào Thể","field:buff_add_resource","","","","9999.0","9999.0","1","2","debuff","","","show=1; client_display=2","","1","1","","buff_xixue.png"
"debuff","resource","resource","380038","Rào chắn độc","Độc kịch từ trời xâm nhập vào Thể","field:buff_add_resource","","","","9999.0","9999.0","1","2","debuff","","","show=1; client_display=2","","1","1","","buff_xixue.png"
"debuff","resource","resource","380039","Rào chắn độc","Độc kịch từ trời xâm nhập vào Thể","field:buff_add_resource","","","","9999.0","9999.0","1","2","debuff","","","show=1; client_display=2","","1","1","","buff_xixue.png"
"debuff","resource","resource","380040","Rào chắn độc","Độc kịch từ trời xâm nhập vào Thể","field:buff_add_resource","","","","9999.0","9999.0","1","2","debuff","","","show=1; client_display=2","","1","1","","buff_xixue.png"
"debuff","resource","resource","400111","Cháy","Mỗi giây trừ đi 0.3% giá trị máu tối đa","field:buff_add_resource","","","","6.0","6.0","1","2","debuff","","","special=0","","1","1","","buff_120_ranshao.png"
"debuff","resource","resource","400113","trúng độc","Mỗi giây trừ đi 0.9 điểm chân khí","field:buff_add_resource","","","","6.0","6.0","1","2","debuff","","","special=0","","1","1","","lz_buff_ehua.png"
"debuff","resource","resource","400117","Xử quyết · Độc","","field:buff_add_resource","","","","0.5","0.5","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","431401","Thu hồn","Nhiễm độc nặng, liên tục mất sinh lực.","field:buff_add_resource","","","","8.1","8.1","1","2","debuff","","","","","1","1","","buff_fight_shengbiao_shehun"
"debuff","resource","resource","440002","Chết đuối","Chết đuối khi bơi, liên tục mất sinh lực","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","","show=2","","1","1","","buff_120_nishui"
"debuff","resource","resource","930032","Chảy Máu Liên Tục","Bị thương chảy máu, liên tục mất sinh lực","field:buff_add_resource","","","","45.0","45.0","1","2","debuff","","0","show=0","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","960211","trúng độc","Bị nhiễm Độc nặng, liên tục mất Sinh lực","field:buff_add_resource","","","","10.0","10.0","1","2","debuff","","","show=0","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","970005","Chảy Máu Liên Tục","Nhận tấn công từ Huyết Quan Thác Ảnh Trảm, liên tục mất Sinh lực","field:buff_add_resource","","","","50.0","50.0","1","2","debuff","","","show=0","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","970037","Liên tục giảm nhanh năng lượng","Nhận tấn công từ Huyết Quan Thác Ảnh Trảm, liên tục mất Sinh lực","field:buff_add_resource","","","","50.0","50.0","1","2","debuff","","","show=1","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","970038","Liên tục giảm chậm năng lượng","Nhận tấn công từ Huyết Quan Thác Ảnh Trảm, liên tục mất Sinh lực","field:buff_add_resource","","","","50.0","50.0","1","2","debuff","","","show=1","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","970058","Chảy Máu Liên Tục","Bị nhạc luật làm rối loạn, liên tục mất sinh lực","field:buff_add_resource","","","","3.0","3.0","1","2","debuff","","","show=0","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","1000004","Đi nhầm Hỏa1","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","0","show=1","","1","1","","buff_sanqi.png"
"debuff","resource","resource","1000005","Đi nhầm Hỏa2","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","0","show=1","","1","1","","buff_sanqi.png"
"debuff","resource","resource","1000006","Đi nhầm Hỏa3","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","0","show=1","","1","1","","buff_sanqi.png"
"debuff","resource","resource","1000007","Đi nhầm Hỏa4","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","0","show=1","","1","1","","buff_sanqi.png"
"debuff","resource","resource","1002037","Cháy","Trên người bị cháy, liên tục mất sinh lực","field:buff_add_resource","","","","8.0","8.0","1","2","debuff","","","show=0","","1","1","","buff_120_ranshao"
"debuff","resource","resource","1002052","Cơn say","","field:resource_auto_consume","","","","10.0","10.0","1","2","debuff","","0","show=1","","","1","",""
"debuff","resource","resource","1002059","Cơn say","","field:resource_auto_consume","","","","-1.0","infinite","1","2","debuff","","0","show=1","","","1","",""
"debuff","resource","resource","1002075","Trận pháp áp chế","Trận pháp áp chế của Huyền Nguyên Giáo, liên tục mất sinh lực","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","0","show=0","","1","1","","buff_fight_jianggong"
"debuff","resource","resource","1002082","Sức bền dọn sạch","","field:buff_add_resource","","","","8.0","8.0","1","2","debuff","","0","show=0","","1","1","",""
"debuff","resource","resource","1002085","Lượng máu dọn sạch","","field:buff_add_resource","","","","8.0","8.0","1","2","debuff","","0","show=0","","1","1","",""
"debuff","resource","resource","1002088","Trừ máu 2%","","field:buff_add_resource","","","","0.2","0.2","1","2","debuff","","0","show=0","","1","1","",""
"debuff","resource","resource","1002090","Năng lượng gậy khóc","","field:resource_auto_consume","","","","3600.0","3600.0","1","2","debuff","","0","show=1","","","1","",""
"debuff","resource","resource","1002091","Năng lượng gậy khóc","","field:resource_auto_consume","","","","3600.0","3600.0","1","2","debuff","","0","show=1","","","1","",""
"debuff","resource","resource","1002115","Rò rỉ độc tố","Nồng độ Rò rỉ độc tố, nồng độ càng cao sát thương càng lớn","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","0","show=2","","1","1","","buff_duchong.png"
"debuff","resource","resource","1003012","Sương độc Hoàng Tuyền","Nếu gặp sương độc, hãy nhanh chóng tìm đèn lồng xanh lá được đặt thẳng đứng.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","1006002","Chảy máu","Do bị tấn công dẫn đến chảy máu, khí huyết dần mất đi, kéo dài 5 giây.","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","0","show=0","","1","1","","ss_buff_liuxue.png"
"debuff","resource","resource","1006025","Độc mạnh","Khi độc tích lũy đầy, trong thời gian ngắn sẽ liên tục chịu sát thương khí huyết và thêm sát thương chân khí.","field:buff_add_resource","","","","6.0","6.0","1","2","debuff","","","","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","1006027","Độc mạnh","Khi độc tích lũy đầy, trong thời gian ngắn sẽ liên tục chịu sát thương khí huyết và thêm sát thương chân khí.","field:buff_add_resource","","","","6.0","6.0","1","2","debuff","","","","","1","1","","buff_fight_zhongdu.png"
"debuff","resource","resource","1009001","Mùi Hôi Nồng Nặc","Mùi hôi thối gây tấn công tinh thần, mỗi giây giảm khí huyết.","field:buff_add_resource","","","","60.0","60.0","1","2","debuff","","","show=0","","1","1","","buff_neigong_yjdg_2"
"debuff","resource","resource","1020011","Lạnh giá","Gió lớn thổi, tuyết lớn rơi, đâu là quê hương của ta?","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","buff_120_shuangdong"
"debuff","resource","resource","1021001","Chữa lành tâm hồn bằng võ thuật trạng thái tiêu cực","Giảm tốc độ thu thập Tinh nguyên","field:buff_add_resource; field:self_resource_unnatural_recover_change","","","","300.0","300.0","1","2","debuff","","0","show=2; client_display=1","","1","1","","lz_buff_bingmochanshen"
"debuff","resource","resource","1040026","Độc của Sáng sinh chiều tàn","Sáng sinh chiều tàn, Hàn độc xâm nhập cơ thể, hãy nhanh chóng tìm đến nơi có Lò lửa sáng để xua tan cái lạnh thấu xương.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=2","","1","1","","ss_buff_xuruo"
"debuff","resource","resource","1061005","Bỏng lạnh","Do bỏng lạnh gây ra bởi lạnh giá, khí huyết dần mất đi cho đến khi trọng thương, rời khỏi phạm vi lạnh giá có thể hồi phục.","field:buff_add_resource","","","","-1.0","infinite","2","2","debuff","","0","show=0","","1","1","","ss_buff_qijie"
"debuff","resource","resource","1080001","Công pháp phản phệ","Người chưa nhận được sự công nhận của ""Sông"", nếu cưỡng ép kích hoạt sức mạnh Đoạn Sóng, sẽ dẫn đến hậu quả không thể đảo ngược...","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","","show=0","","1","1","","buff_fight_silie.png"
"debuff","resource","resource","1080004","Chết đuối","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1080005","","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1080014","Phục hồi sinh mệnh","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1080017","Chân khí giảm","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1080018","Chân khí tăng","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1080019","Chân khí giảm","","field:buff_add_resource","","","","10.0","10.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1080020","Lạc lối mê cung","Âm thư của người lạc lối bị đoạn tuyệt, lang thang không hồi, dần trở thành bộ xương khô","field:buff_add_resource","","","","-1.0","infinite","1","2","debuff","","","show=0","","1","1","","buff_fight_silie.png"
"debuff","resource","resource","1080024","Xương bệnh gai","Sau khi nhiều lần chạm vào gai của Thuyền Mê Dịch sẽ tích lũy trọng thương, gây ra trạng thái chảy máu liên tục.","field:buff_add_resource","","","","6.0","6.0","1","2","debuff","","","show=0","","1","1","","buff_fight_silie.png"
"debuff","resource","resource","1080049","Phục hồi sinh mệnh","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1080058","Phục hồi sinh mệnh","","field:buff_add_resource","","","","1.0","1.0","1","2","debuff","","","show=1","","1","1","",""
"debuff","resource","resource","1091001","Khó chịu dạ dày","Khó chịu dạ dày, xì hơi liên tục.","field:buff_add_resource","","","","10.0","10.0","1","2","debuff","","","show=1","","1","1","","ss_buff_qijie.png"
"debuff","resource","resource","1091002","Tẩu Hỏa Nhập Ma","Tẩu Hỏa Nhập Ma","field:buff_add_resource","","","","5.0","5.0","1","2","debuff","","0","show=1","","1","1","","buff_fight_langnvchuxue.png"
"debuff","resource","resource","1110004","Độc mạnh","Khi tích lũy độc tính đầy, trong thời gian ngắn sẽ liên tục chịu sát thương khí huyết và sát thương chân khí thêm.","field:buff_add_resource","","","","10.0","10.0","1","2","debuff","","","","","1","1","","buff_fight_zhongdu.png"
